Date,Revenue,COGS,year,month,total_sessions,total_page_views,avg_bounce_rate,total_refund_amount,total_returned_items,avg_rating,total_reviews,new_customers,total_orders,total_payment_value,total_shipping_fee,total_discount_given,total_items_sold,total_stock_on_hand,avg_fill_rate,total_stockout_days,conversion_rate,aov,rev_per_session,discount_ratio,return_rate,stock_efficiency,sessions_x_conv,price_effect
2017-08-27,2383553.18,3067888.41,2017,8,35204.0,132453.0,0.00414,115731.34,33.0,4.135135135135135,37.0,32.0,156,2361703.18,776.73,21850.0,765,104679,0.9605010989010988,647,0.004431314623338257,15279.187051282051,67.7068850130667,0.009251797679334114,0.043137254901960784,0.007308056057088814,156.0,67.7068850130667
2017-08-28,3635080.01,5161278.75,2017,8,28810.0,120902.0,0.0044,66816.09999999999,17.0,4.1891891891891895,37.0,27.0,213,3600580.01,1059.44,34500.0,1014,104679,0.9605010989010988,647,0.007393266227004512,17066.103333333333,126.17424540090245,0.00958178957395256,0.016765285996055226,0.00968675665606282,213.0,126.17424540090246
2017-08-29,7306573.99,9554867.54,2017,8,32051.0,174402.0,0.00478,53553.27,34.0,4.0606060606060606,33.0,29.0,457,7246923.99,2757.82,59650.0,2143,104679,0.9605010989010988,647,0.01425852547502418,15988.126892778993,227.96711459860848,0.008231078466161751,0.015865608959402706,0.02047210997430239,457.0,227.96711459860848
2017-08-30,6946636.36,9396255.8,2017,8,30624.0,126950.0,0.004,150528.88,37.0,3.5428571428571427,35.0,36.0,440,6848650.96,2538.81,97985.4,2098,104679,0.9605010989010988,647,0.014367816091954023,15787.809909090909,226.83634926854756,0.014307255629216647,0.01763584366062917,0.020042224323885402,440.0,226.83634926854754
2017-08-31,7907948.51,10017576.0,2017,8,31077.0,161632.0,0.00411,146974.58,48.0,3.5588235294117645,34.0,38.0,478,7801379.57,2545.35,106568.94,2411,104679,0.9605010989010988,647,0.0153811500466583,16543.825334728033,254.46305981915884,0.013660268551706939,0.019908751555371217,0.023032317847896906,478.0,254.46305981915887
2017-09-01,5962206.68,7605277.51,2017,9,20846.0,76000.0,0.00525,59286.27,15.0,4.032258064516129,31.0,26.0,365,5844184.06,1922.98,118022.62,1718,105900,0.9621307692307692,576,0.01750935431257795,16334.812821917807,286.0120253286002,0.020194884142646256,0.008731082654249126,0.016222851746931066,364.99999999999994,286.01202532860015
2017-09-02,6245530.26,7453975.27,2017,9,23091.0,106469.0,0.00431,105020.95999999999,31.0,4.228571428571429,35.0,26.0,335,6052093.46,1412.4,193436.8,1764,105900,0.9621307692307692,576,0.014507816898358668,18643.37391044776,270.4746550604131,0.031961965108185886,0.017573696145124718,0.016657223796033994,335.0,270.47465506041317
2017-09-03,2366258.16,2028274.79,2017,9,19088.0,80620.0,0.00412,90111.38,35.0,4.151515151515151,33.0,35.0,87,2129632.32,406.86,236625.84,416,105900,0.9621307692307692,576,0.004557837384744342,27198.369655172417,123.96574601844091,0.11111112363283443,0.08413461538461539,0.00392823418319169,87.0,123.96574601844091
2017-09-04,3110959.61,2696832.33,2017,9,22223.0,119084.0,0.00525,150610.38,49.0,3.888888888888889,45.0,28.0,95,2799863.64,411.19,311095.97,469,105900,0.9621307692307692,576,0.004274850380236692,32746.943263157893,139.9882828600999,0.1111111146827136,0.1044776119402985,0.004428706326723324,95.00000000000001,139.9882828600999
2017-09-05,4156708.13,3697301.2,2017,9,22874.0,110468.0,0.00348,99735.32,30.0,3.740740740740741,27.0,29.0,150,3741037.26,586.42,415670.87,728,105900,0.9621307692307692,576,0.006557663723004284,27711.38753333333,181.72196074145316,0.11111112804046223,0.04120879120879121,0.006874409820585458,150.0,181.72196074145316
2017-09-06,3962558.61,3470517.33,2017,9,23093.0,87810.0,0.00364,122352.55,48.0,3.8222222222222224,45.0,39.0,153,3566302.7,480.11,396255.91,748,105900,0.9621307692307692,576,0.0066253843155934695,25899.07588235294,171.59133113930628,0.1111111263774665,0.06417112299465241,0.0070632672332389046,153.0,171.59133113930628
2017-09-07,3177169.11,2911789.0,2017,9,24979.0,82315.0,0.00575,189185.62,58.0,3.966666666666667,30.0,23.0,103,2859452.14,357.51,317716.97,540,105900,0.9621307692307692,576,0.004123463709515994,30846.30203883495,127.19360702990511,0.11111113403702569,0.10740740740740741,0.0050991501416430595,103.0,127.19360702990512
2017-09-08,2758623.23,2466116.27,2017,9,19331.0,102782.0,0.00366,199638.74,56.0,3.9722222222222223,36.0,24.0,107,2482760.87,242.68,275862.36,513,105900,0.9621307692307692,576,0.005535150794061352,25781.525514018693,142.70463142103358,0.11111112766973807,0.10916179337231968,0.004844192634560906,107.0,142.70463142103358
2017-09-09,3407389.12,3057748.67,2017,9,19179.0,92723.0,0.00327,116028.84999999999,35.0,3.7058823529411766,34.0,30.0,123,3066650.25,719.29,340738.87,581,105900,0.9621307692307692,576,0.006413264508055686,27702.350569105693,177.66250169456177,0.11111109589363834,0.060240963855421686,0.005486307837582625,123.0,177.66250169456177
2017-09-10,2833078.04,2447241.71,2017,9,22223.0,82195.0,0.00437,193229.13,46.0,4.0285714285714285,35.0,30.0,103,2549770.21,407.28,283307.83,506,105900,0.9621307692307692,576,0.004634837780677676,27505.61203883495,127.48404985825496,0.11111112244110814,0.09090909090909091,0.0047780925401322005,103.0,127.48404985825496
2017-09-11,4351501.62,3874079.03,2017,9,20980.0,88063.0,0.00574,211376.45,76.0,3.9444444444444446,36.0,29.0,163,3916351.39,621.8,435150.23,822,105900,0.9621307692307692,576,0.00776930409914204,26696.328957055215,207.41189799809342,0.1111111304034442,0.09245742092457421,0.007762039660056657,163.0,207.41189799809342
2017-09-12,5272757.92,4657582.93,2017,9,22613.0,108189.0,0.00361,47157.380000000005,17.0,4.0,27.0,22.0,195,4745482.09,937.8199999999999,527275.83,992,105900,0.9621307692307692,576,0.008623358245257152,27039.784205128206,233.17374607526645,0.11111112000846261,0.017137096774193547,0.009367327667610954,195.0,233.17374607526642
2017-09-13,4375381.18,3897483.92,2017,9,23911.0,111917.0,0.00321,122672.22,38.0,3.7142857142857144,21.0,46.0,171,3937843.01,740.08,437538.17,867,105900,0.9621307692307692,576,0.00715152022081887,25587.024444444443,182.98612270503114,0.11111112578355428,0.04382929642445214,0.008186968838526912,171.0,182.98612270503114
2017-09-14,2944995.39,2598454.0,2017,9,21462.0,105722.0,0.00534,130077.83,43.0,3.9393939393939394,33.0,39.0,120,2650495.88,491.42,294499.51,573,105900,0.9621307692307692,576,0.005591277606933185,24541.62825,137.21905647190383,0.11111109895405687,0.07504363001745201,0.005410764872521246,120.00000000000001,137.21905647190385
2017-09-15,4050240.35,3493814.51,2017,9,18682.0,86802.0,0.00554,281983.77,76.0,3.7209302325581395,43.0,33.0,135,3645216.26,502.39,405024.09,692,105900,0.9621307692307692,576,0.0072262070442136814,30001.780370370372,216.79907665132214,0.1111111278758534,0.10982658959537572,0.006534466477809254,135.0,216.79907665132214
2017-09-16,3998480.39,3572766.48,2017,9,23441.0,78852.0,0.00466,147259.15000000002,43.0,3.607142857142857,28.0,34.0,156,3598632.3,605.83,399848.09,746,105900,0.9621307692307692,576,0.0066550061857429295,25631.284551282053,170.57635723731923,0.11111112685783431,0.057640750670241284,0.00704438149197356,156.0,170.57635723731926
2017-09-17,3646297.83,3324722.05,2017,9,21658.0,102167.0,0.00578,140305.72,48.0,3.9310344827586206,29.0,29.0,140,3281668.04,600.71,364629.79,633,105900,0.9621307692307692,576,0.006464124111182934,26044.984500000002,168.3580122818358,0.11111111348117952,0.07582938388625593,0.005977337110481587,140.0,168.3580122818358
2017-09-18,4708998.08,4108242.1,2017,9,26686.0,86684.0,0.0033,48117.54,20.0,4.0,43.0,24.0,178,4238098.19,772.41,470899.89,864,105900,0.9621307692307692,576,0.006670164131005021,26455.045393258428,176.459494866222,0.11111113260922346,0.023148148148148147,0.008158640226628894,178.0,176.459494866222
2017-09-19,5863767.93,5193156.23,2017,9,22505.0,111810.0,0.00395,207954.58000000002,37.0,4.0,40.0,31.0,219,5277391.05,623.83,586376.88,1094,105900,0.9621307692307692,576,0.009731170850922018,26775.196027397258,260.5540071095312,0.11111112942824278,0.033820840950639856,0.010330500472143532,219.0,260.5540071095312
2017-09-20,4348094.84,3813888.37,2017,9,23533.0,80584.0,0.00368,235542.57,49.0,3.161290322580645,31.0,40.0,171,3913285.33,645.09,434809.51,857,105900,0.9621307692307692,576,0.007266391875239026,25427.45520467836,184.76585390727914,0.1111111184933709,0.057176196032672114,0.008092540132200189,171.0,184.76585390727914
2017-09-21,3941062.22,3437534.89,2017,9,25061.0,86344.0,0.00363,271516.38,64.0,4.0,32.0,43.0,145,3546955.93,432.7,394106.29,746,105900,0.9621307692307692,576,0.0057858824468297355,27179.739448275865,157.25877738318505,0.11111113241263192,0.08579088471849866,0.00704438149197356,145.0,157.25877738318505
2017-09-22,4296469.47,3871217.73,2017,9,22964.0,98691.0,0.00435,165542.25,46.0,3.8518518518518516,27.0,25.0,160,3866822.52,529.1800000000001,429646.95,762,105900,0.9621307692307692,576,0.006967427277477792,26852.9341875,187.09586613830342,0.11111111197314533,0.06036745406824147,0.007195467422096318,160.0,187.09586613830342
2017-09-23,4068464.64,3622953.87,2017,9,20569.0,70094.0,0.00424,93354.97,30.0,4.0344827586206895,29.0,23.0,169,3661618.13,647.5,406846.51,833,105900,0.9621307692307692,576,0.00821624775147066,24073.75526627219,197.79593757596385,0.1111111250697243,0.03601440576230492,0.007865911237016052,169.0,197.79593757596382
2017-09-24,3893369.27,3496467.09,2017,9,20937.0,72188.0,0.00499,154844.52,44.0,4.0588235294117645,34.0,37.0,161,3504032.28,680.05,389336.99,791,105900,0.9621307692307692,576,0.007689735874289535,24182.417826086956,185.95640588431962,0.11111113108809603,0.05562579013906448,0.007469310670443815,161.0,185.95640588431962
2017-09-25,5274815.56,4684517.64,2017,9,23029.0,118847.0,0.00574,77835.13,17.0,4.133333333333334,30.0,29.0,201,4747333.92,695.04,527481.64,1052,105900,0.9621307692307692,576,0.008728125407095402,26242.86348258706,229.05100351730425,0.11111113077126877,0.016159695817490494,0.009933899905571293,201.00000000000003,229.05100351730425
2017-09-26,5803004.55,5062124.41,2017,9,23233.0,97864.0,0.00449,139823.65,39.0,3.942857142857143,35.0,33.0,251,5222703.98,772.22,580300.57,1275,105900,0.9621307692307692,576,0.010803598329961693,23119.54003984064,249.7742241639048,0.11111113557693919,0.03058823529411765,0.012039660056657223,251.0,249.77422416390482
2017-09-27,7446035.82,6568633.22,2017,9,18923.0,94972.0,0.00425,116650.73000000001,22.0,3.888888888888889,36.0,23.0,292,6701432.18,1051.09,744603.64,1451,105900,0.9621307692307692,576,0.015430957036410717,25500.12267123288,393.49129736299744,0.11111112072762931,0.015161957270847692,0.013701605288007554,292.0,393.49129736299744
2017-09-28,7777371.32,7033425.19,2017,9,21195.0,108775.0,0.00484,68486.34,19.0,4.1020408163265305,49.0,35.0,295,6999634.21,1026.82,777737.11,1490,105900,0.9621307692307692,576,0.013918376975701816,26363.97057627119,366.94368105685305,0.11111110761886513,0.012751677852348993,0.014069877242681775,295.0,366.94368105685305
2017-09-29,5297992.65,4816175.26,2017,9,20000.0,77127.0,0.00422,24976.13,8.0,3.727272727272727,33.0,35.0,231,4768193.3,893.27,529799.35,1119,105900,0.9621307692307692,576,0.01155,22935.033116883118,264.8996325,0.11111113091828723,0.0071492403932082215,0.01056657223796034,231.0,264.8996325
2017-09-30,5604370.48,4849617.32,2017,9,22021.0,95903.0,0.00344,89203.77,18.0,3.840909090909091,44.0,28.0,236,5107214.72,1115.17,497155.76,1118,105900,0.9621307692307692,576,0.010717042822760092,23747.332542372882,254.50117978293449,0.09734381404665125,0.016100178890876567,0.010557129367327668,236.0,254.50117978293446
2017-10-01,4057941.88,3476480.87,2017,10,17915.0,59367.0,0.00358,164663.48,24.0,3.9767441860465116,43.0,32.0,166,3744870.62,712.92,313071.26,801,104066,0.963027011494253,579,0.009265978230533073,24445.433012048194,226.51085012559307,0.08360002033928744,0.0299625468164794,0.007697038417927085,166.0,226.5108501255931
2017-10-02,2879522.46,2342981.57,2017,10,16833.0,82412.0,0.00404,146720.08000000002,33.0,4.023809523809524,42.0,33.0,103,2794373.56,380.8,85148.9,466,104066,0.963027011494253,579,0.006118933048179172,27956.52873786408,171.06412760648726,0.030471552271629707,0.07081545064377683,0.004477927469106144,103.0,171.06412760648726
2017-10-03,2733645.95,2251158.64,2017,10,18334.0,66664.0,0.00402,61220.7,11.0,3.9655172413793105,29.0,33.0,97,2733645.95,252.5,0.0,488,104066,0.963027011494253,579,0.005290716701210865,28181.91701030928,149.10253899858188,0.0,0.022540983606557378,0.004689331770222743,97.0,149.10253899858188
2017-10-04,3991921.57,3166198.46,2017,10,17386.0,59820.0,0.00513,158239.55,30.0,4.0,42.0,30.0,126,3991921.57,345.01,0.0,631,104066,0.963027011494253,579,0.007247210399171747,31681.917222222222,229.60551995858737,0.0,0.04754358161648178,0.006063459727480638,126.0,229.60551995858737
2017-10-05,3219806.7,2540926.63,2017,10,17122.0,80059.0,0.00543,198386.06,35.0,3.7333333333333334,45.0,33.0,104,3219806.7,352.26,0.0,480,104066,0.963027011494253,579,0.006074056769069034,30959.679807692308,188.05085270412337,0.0,0.07291666666666667,0.004612457478907616,104.0,188.05085270412334
2017-10-06,2919860.88,2393697.54,2017,10,15453.0,79238.0,0.00447,97480.86,19.0,4.071428571428571,28.0,24.0,96,2919860.88,303.41,0.0,422,104066,0.963027011494253,579,0.0062123859444768005,30415.2175,188.9510696952048,0.0,0.045023696682464455,0.004055118866872946,96.0,188.9510696952048
2017-10-07,3614512.4,2790501.3,2017,10,19468.0,96644.0,0.00383,96851.73,31.0,4.15625,32.0,36.0,120,3614512.4,444.05,0.0,576,104066,0.963027011494253,579,0.006163961372508732,30120.936666666665,185.66429011711526,0.0,0.05381944444444445,0.00553494897468914,120.0,185.66429011711526
2017-10-08,3915909.65,3064193.34,2017,10,16925.0,66952.0,0.00416,243063.74,41.0,3.8181818181818183,22.0,32.0,130,3915909.65,443.42,0.0,681,104066,0.963027011494253,579,0.007680945347119645,30122.381923076922,231.3683692762186,0.0,0.06020558002936858,0.00654392404820018,130.0,231.3683692762186
2017-10-09,3295589.64,2601027.16,2017,10,18314.0,83649.0,0.00363,89222.16,18.0,3.8484848484848486,33.0,23.0,113,3295589.64,292.66,0.0,572,104066,0.963027011494253,579,0.006170143059954133,29164.510088495575,179.94919951949328,0.0,0.03146853146853147,0.005496511829031576,113.0,179.94919951949328
2017-10-10,3865996.54,3056078.01,2017,10,16264.0,65359.0,0.00543,168586.39,29.0,4.3478260869565215,23.0,31.0,126,3865996.54,506.15999999999997,0.0,628,104066,0.963027011494253,579,0.007747171667486473,30682.512222222223,237.70268937530744,0.0,0.04617834394904458,0.006034631868237465,126.0,237.70268937530744
2017-10-11,5115944.9,4157714.79,2017,10,17697.0,67961.0,0.00426,143379.66999999998,36.0,4.045454545454546,22.0,34.0,186,5115944.9,702.19,0.0,880,104066,0.963027011494253,579,0.010510255975589083,27505.080107526883,289.08543255919085,0.0,0.04090909090909091,0.008456172044663963,186.0,289.08543255919085
2017-10-12,4480692.67,3480805.66,2017,10,17354.0,92248.0,0.00401,159143.28999999998,40.0,3.48,25.0,37.0,154,4480692.67,525.97,0.0,760,104066,0.963027011494253,579,0.008874034804655987,29095.406948051947,258.1936539126426,0.0,0.05263157894736842,0.007303057674937059,154.0,258.1936539126426
2017-10-13,3073492.71,2485145.78,2017,10,19097.0,78609.0,0.0048,104412.0,26.0,4.103448275862069,29.0,27.0,117,3073492.71,551.1899999999999,0.0,540,104066,0.963027011494253,579,0.006126616746085773,26269.168461538462,160.94112740220976,0.0,0.04814814814814815,0.005189014663771068,117.0,160.9411274022098
2017-10-14,3790006.69,2996354.65,2017,10,17842.0,58830.0,0.0052,140767.39,30.0,4.3125,32.0,22.0,123,3790006.69,251.94,0.0,669,104066,0.963027011494253,579,0.006893845981392221,30813.062520325202,212.42050723013114,0.0,0.04484304932735426,0.00642861261122749,123.0,212.42050723013116
2017-10-15,3744243.63,2920145.88,2017,10,15929.0,79246.0,0.00506,198450.0,38.0,3.6666666666666665,30.0,33.0,128,3744243.63,516.0,0.0,601,104066,0.963027011494253,579,0.00803565823341076,29251.903359375,235.0582980726976,0.0,0.0632279534109817,0.005775181135048911,128.0,235.0582980726976
2017-10-16,4113305.99,3202804.6,2017,10,18508.0,79703.0,0.00537,118252.3,22.0,3.6333333333333333,30.0,20.0,136,4113305.9899999998,553.13,0.0,632,104066,0.963027011494253,579,0.007348173762697212,30244.89698529412,222.24475848281824,0.0,0.03481012658227848,0.006073069013895028,136.0,222.24475848281827
2017-10-17,4345077.6,3330124.96,2017,10,14949.0,59306.0,0.00527,113400.82,28.0,3.1363636363636362,22.0,34.0,139,4345077.6,426.35,0.0,685,104066,0.963027011494253,579,0.00929828082145963,31259.551079136687,290.6600842865743,0.0,0.040875912408759124,0.006582361193857744,139.0,290.6600842865743
2017-10-18,6078621.94,4769081.72,2017,10,19764.0,71338.0,0.00403,204816.46,46.0,3.689655172413793,29.0,40.0,202,6078621.94,576.02,0.0,1027,104066,0.963027011494253,579,0.01022060311677798,30092.18782178218,307.5603086419753,0.0,0.044790652385589096,0.009868737147579422,202.0,307.5603086419753
2017-10-19,3916465.28,3063562.45,2017,10,17442.0,80272.0,0.00328,142822.97999999998,34.0,3.84,25.0,39.0,144,3916465.28,450.26,0.0,690,104066,0.963027011494253,579,0.008255933952528379,27197.675555555554,224.54221304896225,0.0,0.04927536231884058,0.006630407625929698,144.0,224.54221304896225
2017-10-20,3454637.53,2776840.51,2017,10,17968.0,95705.0,0.00424,118276.87,27.0,3.9130434782608696,23.0,28.0,111,3454637.53,392.39,0.0,570,104066,0.963027011494253,579,0.006177649154051648,31122.86063063063,192.26611364648264,0.0,0.04736842105263158,0.0054772932562027945,111.0,192.26611364648264
2017-10-21,3395571.6,2700303.7,2017,10,18349.0,66645.0,0.00549,189607.21,36.0,4.08,25.0,35.0,125,3395571.6,500.27,0.0,570,104066,0.963027011494253,579,0.006812360346612895,27164.5728,185.0548585753992,0.0,0.06315789473684211,0.0054772932562027945,125.0,185.0548585753992
2017-10-22,3560322.33,2849008.19,2017,10,18520.0,73426.0,0.00568,133182.61000000002,25.0,3.9655172413793105,29.0,28.0,121,3560322.33,386.71999999999997,0.0,611,104066,0.963027011494253,579,0.006533477321814255,29424.151487603307,192.24202645788338,0.0,0.04091653027823241,0.00587127399919282,121.0,192.24202645788338
2017-10-23,3915143.5,3019168.91,2017,10,16768.0,70432.0,0.00494,161683.19,34.0,4.08,25.0,30.0,128,3915143.5,443.9,0.0,646,104066,0.963027011494253,579,0.007633587786259542,30587.05859375,233.48899689885496,0.0,0.05263157894736842,0.0062075990236965,128.0,233.48899689885496
2017-10-24,3172297.01,2492929.42,2017,10,17739.0,65769.0,0.00571,59039.83,13.0,4.2272727272727275,22.0,26.0,125,3172297.01,544.73,0.0,618,104066,0.963027011494253,579,0.007046620440836575,25378.37608,178.83178364056596,0.0,0.021035598705501618,0.005938539004093556,125.0,178.83178364056596
2017-10-25,6656072.71,5320570.98,2017,10,19179.0,72475.0,0.00538,178541.85,33.0,4.241379310344827,29.0,31.0,217,6656072.71,762.61,0.0,1096,104066,0.963027011494253,579,0.011314458522342145,30673.14612903226,347.050039626675,0.0,0.030109489051094892,0.010531777910172391,217.0,347.050039626675
